id	filename	md5	size	state
9deb570e-2508-422b-a393-6bc2294cf7e3	5597ba04-18ce-4706-bad9-aaf90e93eb19_wxs_gdc_realn.bam	5b02ff0e7bc96a85a7d2bd763c84c802	13236462463	validated
c2c53088-b21d-4c05-949b-6703dd8bc6ba	01679010-d645-4bb5-b375-af341c16a3e5_wxs_gdc_realn.bam	677958ca5c60522e02317dc3a6410c95	14384638080	validated
9e82564c-9f82-417f-9c94-a4c16d0552af	ed777919-93d9-483a-a5e8-364f89f19353_wxs_gdc_realn.bam	a4d27568a71438c2ef0f3da78d11806a	44435793120	validated
9dc07d29-83ad-4637-a98a-3c352420deb5	98cf30a6-6082-4b42-8dc3-1afdb6ec3ef4_wxs_gdc_realn.bam	fbc6d0157dd11d907850a2a4b5ee3d75	24169016668	validated
c67a5e36-5fef-4e71-bb4b-f40d8d32f7e5	b27734c9-5866-400c-ae83-3b861f8e29e5_wxs_gdc_realn.bam	dd76144c3d924da7a5fb9c8f54276156	27587109920	validated
9e4d471d-55bd-4511-bd9b-5b7399cf871c	fb3752c0-fd37-4b96-be41-075032ff32ef_wxs_gdc_realn.bam	c1fd1d96b26454b626ca325ca1979ad7	13222467352	validated
9e2f0df9-5d93-412c-b5b8-6fca030b9119	4628f35e-cda9-4b0d-9980-d256ee090c5b_wxs_gdc_realn.bam	c6a5f5fc3fb0bb637b45f80224e478ce	16392469566	validated
9f1bdf0a-68d4-4207-bc14-b691955f3e98	76f5098b-0e2b-4fb7-b065-d2ed4ffa20fc_wxs_gdc_realn.bam	a13c47a1407c329b7e5c4656c6e348bd	24960907837	validated
a0a3744b-e5b6-4418-b66e-b05b56dda9d4	5ceec559-733e-4624-a06a-3de731f81408_wxs_gdc_realn.bam	399e5b02e87b3b90ea11dd9bcd0e72d9	11640289144	validated
b69c858e-43c7-4cdc-b8b5-7c44b596e67b	5c9c0960-f406-42fb-9673-11deab32be4c_wxs_gdc_realn.bam	5434462721bbb1a258667594de3e6662	22632123826	validated
9f5f9d22-f1d5-4b00-aaa9-305ef7c6f263	ac9536ac-b761-40a2-9189-ec7095e1e4eb_wxs_gdc_realn.bam	11d2470e79c595e2916e3fdd173b5593	37232270638	validated
b6b5fa77-355b-4eee-a757-18f41c13fce3	deed865b-369c-4e45-9024-b24195e6f823_wxs_gdc_realn.bam	fefb662c24336c75bbdd7b337b6ca359	14743065920	validated
9fc15ec7-dd7f-4814-93d8-11dd7b1b7c8d	b6a38c0f-33b9-4e04-8436-18d55f3e1d4d_wxs_gdc_realn.bam	c576eecc00bec3420b8a2284980a51f3	13430711167	validated
c6b1a635-ce73-46ac-8199-e82605e3c4cb	45527592-6c3f-4c68-9a56-2328098263ed_wxs_gdc_realn.bam	6dfafe0d16dd3458f9faf3cb0e85399b	32689418570	validated
9fe05f70-b51e-4491-a381-37ff92cbb676	c59e117b-7d0e-460a-9ccb-7d909ff272df_wxs_gdc_realn.bam	493b07c2054a2c13480d635a5d2f6ce4	12879931454	validated
ab988669-8bb6-4e51-9a9b-ef58633123d0	a3353969-0219-4fdb-8e2a-6103e96cdebf_wxs_gdc_realn.bam	367e85c4f19da344d0d41cf9e84a2f76	15060560175	validated
9ff20a1f-da71-4aa9-902e-3f60e4f9ed7a	74c91100-72fa-45fb-9b0a-02db6a18bc21_wxs_gdc_realn.bam	dcd43cc9429216ebdc2d91627f0ded62	25329631028	validated
9f7d44a7-0efc-4f73-821c-774793d46ce7	350b6461-f2f7-4c91-8ce1-22f96cd27de9_wxs_gdc_realn.bam	ea5cb241a4e1d9aced89dc77e4685e56	16346690844	validated
c7f59cb6-bf93-4b3a-b27b-4fbf03eebd6c	c7003b8a-d13b-48df-adfa-2100ed264f8e_wxs_gdc_realn.bam	467b63148d5e274b4bd4d93e21b22a35	10461794358	validated
bd4cf7a2-5905-4fd7-827f-4f957b287750	47f826a1-96ed-4f4d-94e0-49f4460ef44f_wxs_gdc_realn.bam	22e7fa756877d0d2adbf9f45d4ac1c60	16767970188	validated
9f716fa7-1ef6-485e-acae-edeebf557fe8	4aa3ea9d-3ff7-4797-9863-057c2cfd1c47_wxs_gdc_realn.bam	238e348b379fcdb97611309b5d6540e9	11002632239	validated
b71f4425-828a-4a1b-b1f2-152e3d4c464a	d81fbe39-5fb0-47a7-b9dd-6db92b4ec7c7_wxs_gdc_realn.bam	2beb061f7d6c5bf66608d32f082568ef	19271329025	validated
b75cf391-78b9-490f-b716-30250b20f9f1	72645e2a-e230-4e81-9137-325c4a2bb5a7_wxs_gdc_realn.bam	8d56f6a4c870ae464fafef9052aee34e	38638328160	validated
a03dde23-c0be-4e65-9930-3bd55c72ceb5	4aae5b1a-77e5-4432-8e93-7de48e3c6667_wxs_gdc_realn.bam	ac2fc41304a7a3617b43428b876c2936	33719277105	validated
a2ed6f1c-dfa9-4453-8b2d-dee2dfbdd945	98f11b87-5c91-4982-84d2-e4170e1e5406_wxs_gdc_realn.bam	399dfe053266c916aa2d1ab939f9492d	11797685834	validated
a1e47f62-6d4d-4fe4-a567-cac71d91f150	bfc02f7d-4831-4cf4-84cd-395e10949e5d_wxs_gdc_realn.bam	cd09b857b185dba036fd81275d35a67f	33607399697	validated
a0de2b3f-40cb-469d-84fd-35b0a4b7336b	38fd829e-1233-4d49-b0c7-1f49c514bdab_wxs_gdc_realn.bam	3092ba6932023af94dec606401c73287	31481495806	validated
c67954aa-7552-4ed1-9115-c48d1abd8d70	0e5816e9-0a85-4d9e-a5c7-c5ddb7102e61_wxs_gdc_realn.bam	c485ee0cf8bde3da3203def670d03e72	16112065342	validated
a1aa4cf4-12e3-4b68-8403-1215881a0b65	3eb6c594-f11e-4eda-bf9b-b86363ce2e6e_wxs_gdc_realn.bam	aae84f415b602177d7d026203a3884ca	17251654887	validated
a28bcd03-1200-4688-afb5-7af87a6499d6	7e4a42df-c683-49fe-89fe-9e95b9f070df_wxs_gdc_realn.bam	879088b26e42a9ca03b1cd09cbc784f3	31398453785	validated
a1850c63-1d4e-460e-a650-7b746820cedf	39c1590c-2352-45cf-beb7-afb079e152f3_wxs_gdc_realn.bam	18869870532b9528c511518e07b606fa	36324471220	validated
a1eeab54-dc8a-4c4d-85d6-0cc041f8d0ff	b48069ca-a19d-461b-9a59-385f14886aac_wxs_gdc_realn.bam	cbce8916801a42965d0e271d0dc0dbf7	35596419300	validated
a15e9f7f-051d-473b-a872-0662662b5f6c	0a9ee2d0-e696-4ff7-9d24-062e7fe15016_wxs_gdc_realn.bam	f58e169688aa15026c5ddf1dde97ae4e	34704509872	validated
a2c493b7-3120-4680-b738-bd5d66e4f2d2	144acec9-dfd7-4d4e-9f07-d442aacfd02d_wxs_gdc_realn.bam	79f339c8aabc11e72fac2906606f0c60	42249109123	validated
a250639f-3cf7-4437-890d-719db23e6612	f497eb2e-0360-447d-9c8b-06a00a1d7a5e_wxs_gdc_realn.bam	a31d8654c14ce394f88a52de3c257d3b	30199709762	validated
a4948ee5-3e19-42fe-8c69-c96e4550a1c7	2d2fd8fa-2a45-451f-9ef8-f07548b33030_wxs_gdc_realn.bam	279423f2c15bb9b6d4327c52a53620f8	14235034273	validated
a3dd6fdf-7e31-40f7-97bf-666f5b936217	45371e9f-292c-435e-88b6-061e9bfddda3_wxs_gdc_realn.bam	1b57c3826cad00c33e90f00395b67b18	14299892849	validated
a3330234-28d6-47f6-ae1e-c05bb20a4a2f	6c69436d-94c5-4403-895b-26ac7225b95e_wxs_gdc_realn.bam	47713ff2a34bac3ef6b1c49196553584	8901393218	validated
c6a612ce-4dc7-4266-98dd-89d2033b8960	9b6c1804-b0af-431e-8bd1-b15807007696_wxs_gdc_realn.bam	7fb100fc9ff68b80fe9e546e4fae9480	18878916728	validated
a31f5075-469a-4a57-822a-c9e4f69d249b	860c86da-6494-49fc-aec8-7bcaa130a6d7_wxs_gdc_realn.bam	6ba8fcf55a305b4c15e43bd1255c1b85	17779059070	validated
a3620cd0-7c3c-4048-a0f6-3b84a9c9b5ed	9cd85abd-ffd9-47d4-bd73-ccb052eb53e3_wxs_gdc_realn.bam	e1592fc98296616fd348113334e2bba9	13340501907	validated
a3afb50f-9367-4f67-8ab0-98ec56ab6ee0	ee71ef18-e07d-438b-b31f-fbaed2a8a2a8_wxs_gdc_realn.bam	e4fde0a0271a5484df78fb5921648d0d	33194485699	validated
a3b829dd-aef2-48ad-a08d-e6c8b9093fc3	4ee60d98-1cb1-497b-8552-96fd18630057_wxs_gdc_realn.bam	ca6a38b205c6b5fab2c5d7803b7ccefe	29570996019	validated
a4357d5c-511d-43b7-9a90-382e82ae58d9	782f742d-1251-4f17-b169-68f2969ba478_wxs_gdc_realn.bam	d206d0d39c64f76a1f48581b332595dc	25575128134	validated
a421a6a7-9940-408a-8b17-ca774cd923ea	69a2ea90-39f9-4c82-ac9c-b897c7af39f0_wxs_gdc_realn.bam	291ad7443588da14e66882f458973125	13447013239	validated
a40754cd-d6a2-4b29-bd1b-7b6fe258a6f0	08d02881-f989-4a39-aa32-c0813bef76cb_wxs_gdc_realn.bam	33ca496758fc0f515a29980230d37c38	15171763580	validated
a41055df-a65e-4501-84bf-d4f6ca239cc8	685fd543-fa49-4803-acca-8326eb40949d_wxs_gdc_realn.bam	eb13107e2f491a7756adeeb51c14dc44	10334452147	validated
b8e03e71-ac69-4b01-a154-1a69a6325846	80066712-d1c1-4d6f-a4d5-09daa703e4f7_wxs_gdc_realn.bam	f875d6d973cbbe833cc592511f91e6b4	12283504232	validated
b92b833e-fa08-4da7-8cee-43b96e2a838a	a7b36aa5-75bf-463e-9eb4-b8e3f682ba49_wxs_gdc_realn.bam	4be5a0b049b15ce98d55044581b86ffd	13451172073	validated
a4a22881-0a56-4ef0-be92-48930001a76b	35c560da-5f1c-45d9-bf96-71d1491e2144_wxs_gdc_realn.bam	000fa79fda6116df398fe4b0fdea80b3	10126120396	validated
a49691b7-dc49-4baf-9bc5-1ae817879093	bfcbd004-49f9-4608-87bd-94c76fb8bb41_wxs_gdc_realn.bam	1a4cd1c873553a3510adfdbce6d05852	35720179727	validated
b9e854e9-cddd-4aea-92af-dd0335336dee	032c177b-f995-463d-aacc-b0f94d91af7c_wxs_gdc_realn.bam	5f5b3b275d68f96bfb49983493f59ff8	29795649511	validated
a4d71bfb-275c-4059-86d6-b960d01432b2	2b39f34d-3657-46be-bb34-89ee658b77bd_wxs_gdc_realn.bam	603ba8a2bb99c4765a77d4ceef79955e	26400501991	validated
b9b89fcb-6570-4253-99e4-e7a6925befa5	b825d291-f7e1-4ce6-bf81-b47efbeb0d74_wxs_gdc_realn.bam	cd073bb2ccb584b9effd6acb1e046a32	13070889228	validated
a496f83a-3585-4d42-b852-09846b255aac	fc89f83c-9948-4df1-a070-7a0cf42ecc87_wxs_gdc_realn.bam	723d230436b87a0a2be9fb706c92151f	12843866122	validated
a5b9acbd-adea-47d0-a3a3-3eb6ebfde56b	07b5418a-0ee6-4466-9368-f82c81e840aa_wxs_gdc_realn.bam	df2fc3d5973166fa5fe26957b190e7d3	12333084496	validated
a520a093-a560-49f8-8468-758899372cd7	869b093e-539e-404e-b6e9-588a53760d98_wxs_gdc_realn.bam	c6578990e60aa00b25fad01ac96ca200	11623110998	validated
a841bc5e-0074-4b23-8dba-dc799868e8af	b4aa278e-adfe-48e3-8a92-f5057f05f941_wxs_gdc_realn.bam	0856f9b848e6eca0995011fec41dc3c9	29588109183	validated
c6faf87c-e4f1-4ed3-b6e5-3a86415475d4	960f4762-e019-4e7c-bdc4-c160befcc24b_wxs_gdc_realn.bam	1319a584f22a127c470f8195d44f632d	26361004235	validated
a5f707bf-df93-4235-8996-2c3ede2c6dee	cf2c4e80-9120-4899-85d7-5c37d94b27a3_wxs_gdc_realn.bam	48c35da7fade667c884efc0f4243af26	11932429037	validated
a5d2de55-f48c-4985-b935-e40dd6310811	6d81effa-91b0-4491-8fac-35c4dc53492a_wxs_gdc_realn.bam	273f8b14acb94de6c73edfbc8eaeb20a	14289271862	validated
c6796aca-6bc4-44d8-9ece-fcf4ae55bc40	bdf22c4b-9e86-4296-a7aa-e589082169d0_wxs_gdc_realn.bam	9aa16d87fedd2b5e42f0fb84881fb954	45877706850	validated
a6595bd7-530c-4635-829c-34ca05cc88ca	4e2acab1-7fe9-4444-935b-3a08b75f70cf_wxs_gdc_realn.bam	b54407b581a38a8fda56c127b6fe6ed2	20468187272	validated
c7566fd5-0331-47d2-8c64-3402e3b629c8	6dac4f71-6bdd-49f0-8f0e-d23bb784d4c9_wxs_gdc_realn.bam	5d41b96b09d7d52bf5869fe24d2177c6	27198839125	validated
a63b978a-a0b9-4a65-973f-30fc1ed05f36	81a2170a-f7d9-435e-a750-ad08dc41bd99_wxs_gdc_realn.bam	819ebe09637655c58229753eda242c12	12303462550	validated
c792c0af-1005-4781-9f60-f4d44532f3a2	239643d0-958b-47b9-b996-b4debcbf31fe_wxs_gdc_realn.bam	249af66e1eb64e4a4765e9afc4e27fa7	10192553269	validated
bb0900be-4402-4426-b800-ef69384a4bb9	99f0281b-cd39-4d40-8d4d-a556eb74cf50_wxs_gdc_realn.bam	218152304ee1e0cf0ed720257fb6f689	12965203550	validated
a6801d1c-bc6b-4ee1-961e-a73e47968f40	96a45834-9646-4a51-88d3-d6db2566169d_wxs_gdc_realn.bam	5fb66956b50b1be7ac8ad025330b13db	31613423785	validated
a6b729ba-0f16-47bc-9991-e46bcfb71826	5c38c629-1427-47dc-9421-a5269834c62f_wxs_gdc_realn.bam	4269aaf1979de75b87960b4d520137e0	14162164381	validated
ba287169-e9f9-4579-8a29-76e35c68290f	aea5fe11-df53-44f0-89c7-62f0765bc715_wxs_gdc_realn.bam	9c8e88d15b3672504b74d173c6056e2d	16764763187	validated
a71a87b1-9ab5-4bc6-8053-bd4017159653	ed32c725-08ae-48eb-8fa2-719b9aeb7550_wxs_gdc_realn.bam	63ea32cc4e2414c8455bfa5731ae4b24	37598149085	validated
a701f566-48cd-4c85-9422-a5fe664334f6	accfc45b-eae0-4991-a488-e217cdb46655_wxs_gdc_realn.bam	7c04241ed23e4203a834158628afff8e	42775129805	validated
bb1fe6b3-cc0d-4b4e-958a-4ec97979061f	70a66d7e-8c6a-4c05-a1c6-fa70708cc5b7_wxs_gdc_realn.bam	8db68f01a6e8012b39454402b25ab4b3	12125907082	validated
a7a1caa0-061c-4a78-8410-5719fb337c20	4802c6ec-86df-4d4e-ab8f-aab718a3048e_wxs_gdc_realn.bam	59864255ac4e0df0fcba8fe2c6c0cc29	7927619983	validated
a8e031fd-117a-4970-89ed-8393a13eef15	33460b7b-2e7c-4a67-892b-d52354cb7f78_wxs_gdc_realn.bam	34dc39e49330d22121dde5049edcd8b3	18238197621	validated
a7dec33a-73ef-4f86-8cf0-ab1a00cfdc21	b93a63f6-f426-4b21-8e12-d8aa5a95e122_wxs_gdc_realn.bam	a925c882c9c7401ce2d1c2cf5f6af67a	28658285435	validated
a81d0f3f-e42a-468f-9be6-c464610e18eb	e81d990b-3bc2-4a67-8076-b89517708c4c_wxs_gdc_realn.bam	9448d27da38ab987b11de873879eb346	22008693295	validated
c38fd9d6-8720-485e-8b1d-de5e16075454	ca36a979-641b-4af7-b224-d47ef36e21ba_wxs_gdc_realn.bam	783542556904750060c7e6a498ac51ce	23233534187	validated
a82081f0-6b6d-439d-8958-3db06cad0df9	efdafa73-4d1f-4b08-bcd5-82ec025e2ef4_wxs_gdc_realn.bam	8e0d74fc4382663539b2ea73eaca4065	16404593865	validated
bbf0f84d-9d8a-400a-be69-73fd5a5455a4	c9e72647-cdfb-4718-b18d-23ad2a152295_wxs_gdc_realn.bam	88680d1cef98ec77730388cc8b1073a1	17893366145	validated
a837f8de-1a32-4818-9c87-190efc77a49a	a62044ec-e4ed-4e72-ad91-25be09a2de27_wxs_gdc_realn.bam	a1d2d7df509c778fc240e7a1f69c2183	12849064783	validated
a8e13570-1130-45c2-93f7-de992dc2d9ef	a148f281-8064-4ce8-8481-e73567978bad_wxs_gdc_realn.bam	d6424a23d996f4baaeb3be20934cdc41	14011323816	validated
ab7555c1-2fd9-4cde-a635-cfb52dbd0726	26db6dc5-929a-4ba0-b60a-b6b5797fe726_wxs_gdc_realn.bam	5d1dc0f3d51e794340bddbc8bcc1bdd0	29030871397	validated
c6cbd3b0-626b-4551-b58e-e02911f71291	19114129-3279-42b2-b62f-2c419363f70b_wxs_gdc_realn.bam	653e71cf71b873d5f1baa257c0141306	31266752512	validated
a886dfb5-8e0f-4e0b-be4f-e53eb29067f6	15a6ecff-42fa-4000-80fa-6ff315e85289_wxs_gdc_realn.bam	3a064d65694b7ee8068490123d1665c9	13796848637	validated
c7b1b11b-8740-4145-b347-14f94c30c9bb	863c7cbe-e9ed-43e5-b602-3a3a64473208_wxs_gdc_realn.bam	d6129796dfdfc59210747c2cf5c23acd	18008537282	validated
c6fc8a0d-4d66-495a-b1a5-cc21977d82cd	7d1ba552-2cec-468b-ab1f-2e6dfa5e231a_wxs_gdc_realn.bam	53619a69b42189f42d9fbc5e869f7801	25472066525	validated
c8652ed0-a2b6-44be-a358-2a9dadbbac91	19097a22-6a85-4cd9-b634-aa36996e4a7d_wxs_gdc_realn.bam	aac4b21fa526261d7eb475b3a424139f	8710838483	validated
a9515774-2414-4100-976b-16fcb771d4b2	b1739564-668d-408e-8f9c-8f4c0328e7f0_wxs_gdc_realn.bam	c353691e7f4562c6c2eb214a66973706	22151110224	validated
c81bcd9d-53b3-47c2-be3c-39736cbb98c0	a4909445-7256-4211-b119-f8ead43d6bb5_wxs_gdc_realn.bam	d995b612155c70fae88c88349fb78238	12896692505	validated
bbf205a9-2198-413d-bc2d-d55b113642e8	674ac901-4ee0-43d9-ba62-2ace69cf0c62_wxs_gdc_realn.bam	4a8ab187be82315b9bd5e60303a85dec	29225932313	validated
bc0ab6ae-1442-427e-95e2-a0d20d5e93cf	61e808b0-4895-45fe-8ccd-738babf435ac_wxs_gdc_realn.bam	2c6bbb7acd4a99e8423492160057437a	41055994694	validated
c8528b4b-daa7-4ac1-b19f-a72cd4e67739	cf0ae76f-2516-4200-bb88-7e233d7faace_wxs_gdc_realn.bam	f13dccf366e5bdac1002026df93c3c67	10431577913	validated
a9b0e936-84df-4ba1-b303-7fe1621dfa13	7078aaf4-4c65-4541-9d13-a191101bed20_wxs_gdc_realn.bam	5db8d5025aeb80a38ec1a4911da0a643	10147028119	validated
a9753daa-4381-4467-a70e-6a8adf17e2c3	208d39f1-770f-4d99-97e0-9edb4f1ff191_wxs_gdc_realn.bam	349e77f6b3af50847e1e5f6039259fa5	19967538299	validated
abe7c772-7b40-48b5-8aff-a60dcf0ca54e	cdf05c77-838f-4383-8544-f31566cde2b8_wxs_gdc_realn.bam	9aed872c2be40186d507e34185ff5cd2	22057588051	validated
bf124f2f-4ca2-4e0a-a18c-e20740a4678d	7f2378fa-38c2-4261-8131-93d3438f2d0d_wxs_gdc_realn.bam	262b18c9b50d25ac2c56c7c4100617cf	36593853606	validated
ad9cff31-37a9-4d4a-948c-6b1d2edfaa76	ec31e921-0782-4f77-ac23-4190af1e61ee_wxs_gdc_realn.bam	dbf0dd46ea1b4fb433462ad106072cac	11664971533	validated
c79714dc-5654-491a-adc8-d94f70fa4d52	e9376ef9-44b3-4d58-aed6-002c5874d685_wxs_gdc_realn.bam	fd6c1f720088f65220b24185dcc16db1	32031232793	validated
c3e93036-3438-46eb-8b71-19d55142ab0e	8d4cb709-c95c-4bdc-844b-c0bfa2a3028e_wxs_gdc_realn.bam	62c31429e5c68cb0bfe7797992b40789	43721609657	validated
bcb22ada-5594-4e1a-be30-a1ba0c9c70c9	6a85a853-069c-4232-8ebc-b4cb0bbd15d5_wxs_gdc_realn.bam	5ea7fb351400931d8544d573cc0ccb4f	25736150953	validated
aa6643bb-0794-4dd8-b91a-44fed09408f5	83a138d1-0aff-4a25-9c36-40cdc8d7758a_wxs_gdc_realn.bam	fd48ce669f84e07af36560065ef4f711	11226485429	validated
aa536524-8776-4c64-bfa1-ff9e3019076a	44404450-cc28-45de-b297-52377f8b88ee_wxs_gdc_realn.bam	8cac4e48330f9dca6c4ea5417cde2584	12791534985	validated
aae5cd62-936f-47ed-8d15-64cf385f2ae6	f6a80f60-21f4-49d2-bf67-6f092a62d68c_wxs_gdc_realn.bam	ba2580386038ea98c9024c050081c7b6	16142668940	validated
bce7619b-f8c8-4076-a36b-59466991e94c	7fd7206a-9aaa-4d91-be23-cdc8ac722e45_wxs_gdc_realn.bam	acf0d3c0a46cdc107f2464605e82e633	31390108859	validated
bd32c91c-05d7-43c2-9ad2-ad66ec97b14b	34099190-2295-4fb9-a21c-c442e7a9443b_wxs_gdc_realn.bam	fef8c5c3a4b6b9944196bee4d1d73419	12138374554	validated
acabf872-2908-4dfe-b451-60a9691c2ef4	7f64eba0-afa7-4612-9db2-edafa21b5564_wxs_gdc_realn.bam	d43c880ae2cbc49e5fee9a28048f8610	22842493464	validated
aae9f0d0-ec47-42af-8931-f82532e5f0a2	a2e8473a-66c1-4603-8a6b-bf8d6db8cf7e_wxs_gdc_realn.bam	bc3d0f8e7df632d59e2b271037259d58	15167346117	validated
c755dca7-cbd4-47cb-86b8-805e78397df4	03fdbadf-567e-4619-9138-546510685652_wxs_gdc_realn.bam	7fe2bea7ef4308295e2f18cf49adbd43	18897410466	validated
c99a75c4-a150-4bfc-a8e0-c13d133d5263	cff83f73-f4a2-4e00-9de0-e5d4aa245ce5_wxs_gdc_realn.bam	c4687aa931cd3f2ac46a299e24d6fbfc	22301516300	validated
ca4f8c39-20ee-4295-9e72-d7ea35e49f99	4579e43f-d418-4dd9-846a-def5ae8f6d6a_wxs_gdc_realn.bam	5c3cead2bb492f101126cf8a29358904	24023478505	validated
caae44be-4d48-4bc7-9aee-758d152ab3c2	e43ef24c-f60f-40df-80a5-a997bcac0284_wxs_gdc_realn.bam	675c915c4d3c9bd79ff2c24f1f99a66e	30341507586	validated
ca35516f-3bb1-46af-8068-55680052718b	0a2f5b02-840a-47fe-ad59-237e5c22998b_wxs_gdc_realn.bam	d8341909252cee04d574ed81f08f4282	35267880994	validated
caca797a-d788-4dfc-b19b-80e9d04dc82f	0e95622f-1185-451b-8f12-e84c72210225_wxs_gdc_realn.bam	d23ad83555724640ba739c75ea50f82e	14540933906	validated
ca7bee4b-79ac-4e22-8c74-79efc7430565	c78f5bf8-3f2a-49c8-bca9-ea5f98440716_wxs_gdc_realn.bam	b3004a2fba5db15e55dbbc042aa59801	28749781577	validated
d9851142-1244-4109-950d-e9079e979fbe	53c177e3-b385-4c03-9e4f-32b359f47496_wxs_gdc_realn.bam	458eed12577eb84446c9766c46d1840b	36707219499	validated
cf8c2a1c-3b99-4a80-9909-fa3147af6280	5197e8a3-56bd-40d1-9f82-58434883002c_wxs_gdc_realn.bam	b7a9ce7769352844594c7245d1f05ab3	17614735348	validated
cacc7c94-9b4c-4466-b7fd-16dd4274dd6a	a15038a1-c28f-4309-b698-63f7bd535ba9_wxs_gdc_realn.bam	e8f7c9076fc637d06e9b444c6b8798b0	17029148226	validated
db1b5e1e-1df0-4083-a727-c23125285773	479f2f83-5a24-4cb4-bfd8-41c5e5932060_wxs_gdc_realn.bam	8405789e4945dcd6e3169e216db53dea	20548490899	validated
d498c0c8-e245-4fcb-b572-9898d37a9d3d	5d26cba1-03ab-44b0-b4b1-46a332ebb066_wxs_gdc_realn.bam	f54e2d6e15b404b397b7e7cb751c1696	12624224091	validated
ce7339ed-9d87-4806-b6d4-7659e533a532	7da72d4c-ee4d-4edb-af03-fafd3cf1ff9f_wxs_gdc_realn.bam	a9ebaefcd92c722f469e9ab812bad9df	31678424859	validated
d2a2736d-d7e3-47a0-8c4b-8b7e67356b5e	a75fe9a1-5bb8-4021-bdec-1cf3ac52f101_wxs_gdc_realn.bam	eb6eedcae286e21ff0f91a2fb01e9272	11576171778	validated
daa260db-9626-435b-a180-9a504f475fb7	c57d0d9d-44d7-4f6e-819e-6831ddfe45f5_wxs_gdc_realn.bam	d1ed91fcaa7fc38ab4c66f66dc4b5bad	21921922055	validated
cd9a9d71-3974-4439-9f0e-6c32892d4d44	4c6b19c3-2377-490b-91ef-8e3170cfe841_wxs_gdc_realn.bam	a27842a6fa1266fdb5d378fffaef0fc0	37422656793	validated
cd8ee014-6e41-4e65-8922-d209cbcdfc06	713c99ba-2958-4ae7-a64e-2428e4d7b833_wxs_gdc_realn.bam	b5a46471c0e47579bed88e92dc5b01d4	12710559470	validated
cee89d35-b9f8-40e4-801e-25c7546a6556	d1ff3e96-2398-4840-84a5-d347f32ac5d8_wxs_gdc_realn.bam	b6cdae86b0a98d45fcbf4cda41e963dc	15928820215	validated
ce95f9c3-f11a-4f74-b46f-341c46cabc16	af03d1bc-4b0b-45b5-b6b3-039d0321e792_wxs_gdc_realn.bam	1ae6d18634ceec043b288276e06277f1	21859870952	validated
ceef7a12-2cb9-4be0-aec4-922e09ec85e8	cdce6025-d5a4-4656-a73b-f697cb62f886_wxs_gdc_realn.bam	b2537c180a0defe1acf74e11996be9e7	24009072095	validated
ce9fc7db-bd95-4db0-9fec-2c75e9be95e2	575ba6ec-40bf-4d37-9223-670e303760d9_wxs_gdc_realn.bam	3c598ee0a75cdb2e616cfd5d803e02cd	33446654270	validated
cf0777c3-f4c9-4de7-a18f-2fa9861db3c3	1cf43931-1784-46ac-9c0f-314582986afb_wxs_gdc_realn.bam	155cc64a3347535fc71d0a9eeea87185	22339739089	validated
ce99cd95-88eb-49dc-b615-88d6384a5619	7e824727-a709-4398-a167-819e2247c9d4_wxs_gdc_realn.bam	aa1f5c640bc250ab0598e657a04c1a2d	11005568689	validated
cf3d29ef-687c-4f07-a218-281f172d65c8	51774abc-f0fb-4106-b7d1-934d160a7098_wxs_gdc_realn.bam	b81bd3736af2c5d48252d592a78653e9	11376230243	validated
cf706d59-ed93-4090-b13d-c4aa8456233d	b35ecfe0-fc8f-415e-8048-62f390b019b9_wxs_gdc_realn.bam	acf87d1919d44e05acc091d1d673e03e	15514229848	validated
dcd69691-0dd9-4c01-8bb6-f5924e68cb9d	0968d79a-7013-458c-9a16-e99f20f7ed8e_wxs_gdc_realn.bam	7ec2d46af95495f0b2b59dceb6045479	8756546212	validated
cf316020-1c22-4e59-9851-c4548cbd68a7	5a8c11cc-edb3-4c74-a767-5ea20f18fe0e_wxs_gdc_realn.bam	23801b4188ee5bc5e982c71caa677437	17601246267	validated
cf411c77-64e7-4180-949a-22fc7601531d	54bbae9a-8226-41cf-949a-8f019e4b5e23_wxs_gdc_realn.bam	08e1538b82567c0e2808eafaa7dc0cab	20119103249	validated
cfdfe184-567e-4bb1-a47a-83b52cd1ae41	fb054739-4652-4c06-b323-a7ac8f5c9568_wxs_gdc_realn.bam	a3d65c0a754283536bb4bb36190774f5	12571628135	validated
d2976a10-518b-48e1-8769-cf6de681b776	de1e2192-75a0-42ae-bc12-7b04e11576ac_wxs_gdc_realn.bam	ae32a5f5068761db1df8f1a260350e00	20516386247	validated
d02060f7-3d7f-43fb-8a7f-1de8377e9eaa	58e2b3af-67f8-405d-a6bc-fa32ba1c854b_wxs_gdc_realn.bam	b5dec1f2bb82e00f2d19c50681d5fe04	24127377599	validated
d00f7222-aa80-4987-95be-420d998ba9b9	46e69f89-a139-4f57-af30-54b2116b8dd0_wxs_gdc_realn.bam	cfef6e7b03ec6d388c0c6c0b08ef8862	12838375574	validated
d0191866-b842-4b52-a7f4-ed697c78884b	ae6f84d3-2bf7-403b-a3bc-8c8ce644d1c3_wxs_gdc_realn.bam	c4eee7ab486287b95a42fdabd739ee03	32569950276	validated
d071de74-cd31-478e-b9f9-332bbae66abf	b5d4fdc7-aeb4-4f94-9d0e-5a5bda0f8cad_wxs_gdc_realn.bam	750446339dbf4908ebbecf0b9b0fa919	20070819681	validated
